,reviews,label,clean_reviews
721,"Barang sudah sampai, selalu sebagus itu dong gapernah kecewaaaaa maa syaa Allah😍
Terimakasih seller semoga lancar selalu usahanya aamiin 🤲🏻",1.0,barang sudah sampai selalu bagus itu dong tidak pernah kecewaaaaa maa syaa allah terimakasih jual moga lancar selalu usaha aamiin
722,"Barang g mengecewakan
Puas bgt
Pengiriman juga cpet
Insyaallah langganan lagi dech
Maaf g ad ft asli
Yg asli udah di bawa yg punya 🙏",1.0,barang tidak kecewa puas banget kirim juga cpet insyaallah langgan lagi dech maaf tidak ada ft asli yang asli sudah di bawa yang punya
723,"pengiriman cepat, bahannya adem, yang putih agak nerawang harus pake daleman, thankyou seller",1.0,kirim cepat bahan adem yang putih agak nerawang harus pakai dalem thankyou jual
724,Bagus bangettt,1.0,bagus bangettt
725,bagus bgt,1.0,bagus banget
726,"Produk berkualitas, harga terjangkau. Pengemasan aman",1.0,produk kualitas harga jangkau emas aman
727,"Bagus pake banget, sesuai size juga, tokonya amanah, thankyou seller, thankyou kurir",1.0,bagus pakai banget sesuai size juga toko amanah thankyou jual thankyou kurir
728,Soalnya barangnya bagus aku klu order ngga pernah zonk,1.0,soal barang bagus saya kalau order tidak pernah zonk
729,ahshshahhhsha bagus bgt pls sy kira tidk sbgus itu trnytaaaaa bgs bgt cugggg jfdghhaaaaaaaahhhhhhhh,1.0,ahshshahhhsha bagus banget pulsa saya kira tidk sbgus itu trnytaaaaa bgs banget cugggg jfdghhaaaaaaaahhhhhhhh
730,Bagus pas di kaki dapat gratis kaos kaki juga terima kasihhh,1.0,bagus pas di kaki dapat gratis kaos kaki juga terima kasihhh
731,"aaa bagus bgt😭 size jg pas di kaki kuuu, ku kira ga bakal sebagus ini, ternyata bagus bgt😭 btw, thankyou kak💕",1.0,aaa bagus banget size juga pas di kaki kuuu ku kira tidak bakal bagus ini nyata bagus banget ngomong ngomong thankyou kak
732,"Alhamdulillah paketnya sudah sampai,bahannya tipis sesuai dengan harganya ..",1.0,alhamdulillah paket sudah sampaibahannya tipis sesuai dengan harga
733,Paket sudah sampai dengan selamat dan rapih terimakasih seller,1.0,paket sudah sampai dengan selamat dan rapih terimakasih jual
734,"Bagus bahan tas nya pengiriman juga cepat, pokoknya puas deh",1.0,bagus bahan tas nya kirim juga cepat pokok puas deh
735,makasihbagus puas heheh makasihmaaf ga sesuai hfls i si to go di up up go di so do Suhardi seep xx cyber crush V6 urus tuh Yung,1.0,makasihbagus puas heheh makasihmaaf tidak sesuai hfls i si untuk go di up up go di jadi do suhardi seep xx cyber crush v urus tuh yung
736,Alhamdulillah barang sudah sampai.....Packing rapi..... Pengiriman cepat..... Harga murce sekali .... Bahan tebal... ,1.0,alhamdulillah barang sudah sampaipacking rapi kirim cepat harga murce sekali bahan tebal
737,"pemesanan kedua, pkkny langganan deh. bagi yang suka pakai seamless cd, ini rekomen bgt!",1.0,mesan dua pkkny langgan deh bagi yang suka pakai seamless cd ini rekomen banget
738,"Alhamdulillah sukaa 🥰 produk bagus, bahan denim nya lembut gak ada serabut serabut nya 👍
Cuma agak kepanjangan dikit TB aku 155 BB nya 150",1.0,alhamdulillah sukaa produk bagus bahan denim nya lembut tidak ada serabut serabut nya cuma agak panjang sedikit tb saya bb nya
739,"bagus bgt parah bukan maen, worth it sih inima udah bagus banget",1.0,bagus banget parah bukan main worth it sih inima sudah bagus banget
740,Sesuai gambar bagus bnget rekomended untuk harga segitu mantsp,1.0,sesuai gambar bagus bnget rekomended untuk harga segitu mantsp
741,"Udah sampee, baguss bangett, bahannya adem jatuh gitu, cmn agak dkit gantung di aku nii pdhl dh ambil ukuran L, tapi puas la pas dengan harga sgitu",1.0,sudah sampee baguss bangett bahan adem jatuh begitu cmn agak sedikit gantung di saya nii padahal sudah ambil ukur l tapi puas la pas dengan harga segitu
742,"Bagus banget, sesuai dengan pilihan, pengiriman cepat !!! Thank you kak ❤️❤️❤️",1.0,bagus banget sesuai dengan pilih kirim cepat thank kamu kak
743,"Harga murah 
Kualitasnya top markotop",1.0,harga murah kualitas top markotop
744,"Jeans nya bagus sii, tp di gambar kan bawahnya biasa ko pas dateng bawahnya sobek² begini sii",1.0,jeans nya bagus sii tetapi di gambar kan bawah biasa ko pas datang bawah sobek begini sii
745,"Mantep barang sesuai pesanan, pengemasan sm pengiriman cpt bgtsih mantul",1.0,mantap barang sesuai pesan emas sama kirim cepat bgtsih mantul
746,"pesanan mendarat dengan aman, bahan lembut 
thanks seller :))",1.0,pesan darat dengan aman bahan lembut terimakasih jual
747,"kualitas produk sangat baik dengan harga murah segitu, pengirimannya juga cepat banget, penjual fast respon, next bakal order lagi sih",1.0,kualitas produk sangat baik dengan harga murah segitu kirim juga cepat banget jual fast respon next bakal order lagi sih
748,"Bahan produk sangat baikk , suka sekli kak nnti next order lagi",1.0,bahan produk sangat baikk suka sekli kak nnti next order lagi
749,"bahannya lembut dan adem, nyaman dipakai, banyak varian warna pengirimannya cepet.. thanks seller:)",1.0,bahan lembut dan adem nyaman pakai banyak varian warna kirim cepat terimakasih jual
750,"Tidak ada kekurangan , semoga muat&nyaman selama masa kehamilan
Pengemasan sedikit lama...mungkin krn sangat teliti& dicek berulang biar pelanggan puas
Terimakasih👍🏻",1.0,tidak ada kurang moga muatnyaman lama masa hamil emas sedikit lamamungkin karena sangat teliti cek ulang biar langgan puas terimakasih
751,Bagus...,1.0,bagus
752,"Barang sdh mendarat. Kualitas
Bagus. Pengiriman sesuai estimasi..",1.0,barang sudah darat kualitas bagus kirim sesuai estimasi
753,"Seriusan ini mah emang bagus, bahannya dingin, gk gampang kusut, ukuran pas banget di bb 55kg, panjang baju juga ok. Nyesel cm beli 1, hihi
💕💕",1.0,serius ini mah emang bagus bahan dingin tidak gampang kusut ukur pas banget di bb kg panjang baju juga ok sesal cuma beli hihi
754,Alhamdulillah Uda sampai semua bagus smua tanpa kurang satu pun..terimakasih kak ,1.0,alhamdulillah sudah sampai semua bagus semua tanpa kurang satu punterimakasih kak
755,Terimakasih seller barang nyampe karna packing aman dan customer suka hehe thank u yaaaaa,1.0,terimakasih jual barang sampai karena packing aman dan customer suka hehe thank kamu yaaaaa
756,"Harga murah barang sesuai dengan harga, ada yg bagian lepas jahitannya
Maaf foto TDK sesuai dngan barang",0.0,harga murah barang sesuai dengan harga ada yang bagi lepas jahit maaf foto tidak sesuai dengan barang
757,"Terimakasih banyak kaa barangnya sudah sampaai 😍😍❤️ bahannya adem sekali, dan penjual ngasih alternatif warna kalau warna yang dipengenin ternyata hbis.. nanti akan repeat order lagii",1.0,terimakasih banyak kaa barang sudah sampaai bahan adem sekali dan jual beri alternatif warna kalau warna yang dipengenin nyata hbis nanti akan ulang order lagi
758,"Dgn harga segitu menurut sya murah banget, krna bahan'a tebal dan juga enak dipakai, untuk bb 59 mnurut sya agak sdikit longgar d bagian pinggang,tp d paha ngepas,krna lg hamil juga saat ini😁,trimakasih seller",1.0,dengan harga segitu turut saya murah banget karena bahana tebal dan juga enak pakai untuk bb turut saya agak sedikit longgar d bagi pinggangtp d paha ngepaskrna lagi hamil juga saat initrimakasih jual
759,"Bahannya adem
Bagus, saya pake ukuran XXL dan alhamdulillah pas",1.0,bahan adem bagus saya pakai ukur xxl dan alhamdulillah pas
760,"Alhamdulillah terimakasih kak ,smga berkah, Sehat terus, sukses buat jualan nya Aamiin Yaa Rabbal'alamiin 🤲🏻🤲🏻",1.0,alhamdulillah terimakasih kak moga berkah sehat terus sukses buat jual nya aamiin yaa rabbalalamiin
761,"saya sering beli dtoko ini karena produknya bagus harganya murah juga terjangkau,pokoknya ga nyesel beli dsini,recomended bgt",1.0,saya sering beli dtoko ini karena produk bagus harga murah juga terjangkaupokoknya tidak sesal beli dsinirecomended banget
762,Sepatunya bagus bahannya lumayan walau kegedean dikit gpp lah next time belanja lagi,1.0,sepatu bagus bahan lumayan walau terlalu besar sedikit tidak-apa-apa lah next waktu belanja lagi
763,"Kualitas produk baik.
Harga sangat baik.
Kecepatan pengiriman baik.
Maaf video tidak semuai.",1.0,kualitas produk baik harga sangat baik cepat kirim baik maaf video tidak semua
764,"Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengemasan dan  pengiriminan sangat baik dan cepat, respon penjual sangat baik...",1.0,kualitas produk sangat baik produk original harga produk sangat baik cepat emas dan pengiriminan sangat baik dan cepat respon jual sangat baik
765,"Cakep tas nya😘harga murah,agak lama pengiriman nya.thanks..",1.0,cakep tas nyaharga murahagak lama kirim nyathanks
766,"Benar-benar real pick, Bagus bangett,, ini sudah yg ke 3 kali memesan, terimakasihh yaa,, semoga pelanggan aku suka😊",1.0,benarbenar real pick bagus bangett ini sudah yang ke kali mes terimakasihh yaa moga langgan saya suka
767,"sepatunya pas, bagussss, saya suka, pengiriman juga cepat...",1.0,sepatu pas bagussss saya suka kirim juga cepat
768,Baguuusss makasiihh yaa ... Packing aman rapi...❤️❤️😍😍😍😍,1.0,baguuusss makasiihh yaa packing aman rapi
769,Bagus babget nggk nyesel beli disini kapan2 order lagi kurir ramah banget😂😂,1.0,bagus babget tidak sesal beli sini kapan order lagi kurir ramah banget
770,"Alhamdulillah barang sudah sampai...
Kualitas produk mantabsss jiwa
Pengiriman cepat
Thanks boskuuuu",1.0,alhamdulillah barang sudah sampai kualitas produk mantabsss jiwa kirim cepat terimakasih boskuuuu
771,Kualitas produk sangat baik produk original harga produk sangat baikp,1.0,kualitas produk sangat baik produk original harga produk sangat baikp
772,"Bagussssss, pokoknya baguss mantappp, harga the best, bagus",1.0,bagussssss pokok baguss mantappp harga the best bagus
773,bagus,1.0,bagus
774,Keren pas banget diaku sesuai pseanan,1.0,keren pas banget dia sesuai pseanan
775,Barangnya bagus. Pengemasan standar lah. Pengiriman cepat,1.0,barang bagus emas standar lah kirim cepat
776,"Paketnya sudah datang
Semua sesuai pesanan
Tasnya bagus sekali bagus ....
Terimakasih",1.0,paket sudah datang semua sesuai pesan tas bagus sekali bagus terimakasih
777,Paketan sudah sampai Alhamdulillah.. pengiriman ternyata cepet.. udah langganan di toko ini .. terimakasih kak .. sukses selalu dan menjaga kualitas barangnya selalu..,1.0,paket sudah sampai alhamdulillah kirim nyata cepat sudah langgan di toko ini terimakasih kak sukses selalu dan jaga kualitas barang selalu
778,"Alhamdupillah pesanan sampai & Barang bagus,,, spt free kaos kaki.",1.0,alhamdupillah pesan sampai barang bagus seperti free kaos kaki
779,"Bahan ok lh, tp maaf ya min, sayang ada yg robek quality control nya ga ada kayanya klo smpe sobek gini, bintang 5 buat bisa lebih baik lg tokonya",0.0,bahan ok lh tetapi maaf ya min sayang ada yang robek kualitas kontrol nya tidak ada kaya kalau sampai sobek begini bintang buat bisa lebih baik lagi toko
780,bagus sesuai harga. terimakasih,1.0,bagus sesuai harga terimakasih
781,Selalu puas belnja d sni dtgx sesuai d pajang kalau bsa ksih bnos yaaqch soalx saya bnyk banget belnja tassss d sniiiiii,1.0,selalu puas belnja d sni dtgx sesuai d pajang kalau bisa kasih bnos yaaqch soalx saya banyak banget belnja tassss d sniiiiii
782,"Bagus banget sepatunya realpict cuma minus kardus aja sih, alhamdulilah mendarat dg selamat. Sepatunya nyaman di pakai, solnya juga empuk. Semoga awet yaa.. terima kasih seller.",1.0,bagus banget sepatu realpict cuma minus kardus saja sih alhamdulillah darat dengan selamat sepatu nyaman di pakai sol juga empuk moga awet yaa terima kasih jual
783,Terimakasih barang sudah saya terima dengan kondisi yg baik,1.0,terimakasih barang sudah saya terima dengan kondisi yang baik
784,"Makasiiiiiiiiiihhhhhhh yg penting amanah brg yg dtg sesuai jumlahx, sesuai motifx.",1.0,makasiiiiiiiiiihhhhhhh yang penting amanah barang yang datang sesuai jumlahx sesuai motifx
785,Recomended bahan lembut dan adem pengiriman juga cepat 😍,1.0,recomended bahan lembut dan adem kirim juga cepat
786,"paketnya sdh sampai,  sesuai pesanan. semoga anaknya suka dan cukup. terima kasih boss, next order lg.",1.0,paket sudah sampai sesuai pesan moga anak suka dan cukup terima kasih boss next order lagi
787,"Barang sesuai pesanan, pengiriman cepat, semua ok, terima kasih",1.0,barang sesuai pesan kirim cepat semua ok terima kasih
788,Bagus banget barangnya ini di toko2 masih 150rb an tapi disini murah tapi kualitas oke bgtt,1.0,bagus banget barang ini di toko masih rb an tapi sini murah tapi kualitas oke bgtt
789,Kualitas barang bagus,1.0,kualitas barang bagus
790,Makasih bagus bangett,1.0,terimakasih bagus bangett
791,"Bahan bagus real pict , god job smoga selalu amanah ",1.0,bahan bagus real pict god job moga selalu amanah
792,"Hai hai
Terima kasih hijab nya cantik
Engga nyesel beli sini
Enak banget
Sorry baru kasih ulasan",1.0,hai hai terima kasih hijab nya cantik tidak sesal beli sini enak banget sorry baru kasih ulas
793,"Bahan sesuai harga...
Lumayan buat ganti sehari hari",1.0,bahan sesuai harga lumayan buat ganti hari hari
794,Sangat bagus,1.0,sangat bagus
795,"Terima kasih atas pelayanan yg luar biasa, orderan belum sampai 2 menit langsung di proses, pas minta dicancel karna double order- katanya sdh d order kembali jg
Luar biasa,, Utk itu anda pantas penghargaan setinggi2nya, ya bintang dilangit, mudahan pemilik toko bs cari rejeki yg lebih baik lg",1.0,terima kasih atas layan yang luar biasa order belum sampai menit langsung di proses pas minta dicancel karena double order kata sudah d order kembali juga luar biasa untuk itu anda pantas harga setinggi ya bintang langit mudah milik toko bisa cari rejeki yang lebih baik lagi
796,"setiap belanja selalu ada saj belanja selalu ada saja barang yg tidak dikirim
tidak jujur
Kadangana sempat vidio unboxing karna toko lain jujur semua saya pikir toko ini jujur juga ternyata tidak jujur sama sekali
selalu ada barang yg kurang dikirimnya
Buat jera, tidak akn saya order ketoko ini lagi",0.0,tiap belanja selalu ada saj belanja selalu ada saja barang yang tidak kirim tidak jujur kadangana sempat video unboxing karena toko lain jujur semua saya pikir toko ini jujur juga nyata tidak jujur sama sekali selalu ada barang yang kurang kirim buat jera tidak akn saya order toko ini lagi
797,Alhamdulillah baju dah nyampe dan kualitas produk nya bagus bangat 😊,1.0,alhamdulillah baju sudah sampai dan kualitas produk nya bagus bangat
798,Sampai dengan selamat overall bagus ga ada kurang hehe thx. ,1.0,sampai dengan selamat overall bagus tidak ada kurang hehe terimakasih
799,Psn kmren nyampe HR ni sumpah cepet bgt aku psn ukiran XL Alhamdulillah pas bgt makasi kaka,1.0,psn kemarin sampai hari ni sumpah cepat banget saya psn ukir xl alhamdulillah pas banget makas kaka
800,Suka banget bahanya bagusssssssssssssssssssssssssssss,1.0,suka banget bahanya bagusssssssssssssssssssssssssssss
801,"Pengirimann sngt cepattt. .
Sellernya fast responnn..
Ramah bgt penjualnya baik ht. 
Barang real picture
Harga sgt baik ...
Pertahankan ya kak kualitas.  Smoga jaya selaluu 😍
Ga ush ragu blanja ditoko ini.  .
Recomend...
Next order lagi...",1.0,pengirimann sangat cepattt sellernya fast responnn ramah banget jual baik ht barang real gambar harga sangat baik tahan ya kak kualitas moga jaya selaluu tidak ush ragu blanja di toko ini recomend next order lagi
802,"Kualitas produk yang baik, produk original, harga produk baik",1.0,kualitas produk yang baik produk original harga produk baik
803,"Mantap sesuai dgn gambar, sukses selalu ",1.0,mantap sesuai dengan gambar sukses selalu
804,Makasih bagus banget brg gakafaayang salah realpict suka bgt thx u kakak pengrimana cpt bangett,1.0,terimakasih bagus banget barang gakafaayang salah realpict suka banget terimakasih kamu kakak pengrimana cepat bangett
805,"Bagus banget gaeesss 🥰🥰🥰🥰🥰🥰🥰🥰🥰 real pict,,, pengiriman cepat,,next order lagi............... ,......",1.0,bagus banget gaeesss real pict kirim cepatnext order lagi
806,"Subhanallah bagus bangetttty, bahannya enak ihhhhh😍 fix inimah langganan murah nyaman dipakenya, wkwk jadi terhura😍 semoga lancar usahanya",1.0,subhanallah bagus bangetttty bahan enak ihhhhh fix inimah langgan murah nyaman dipakenya wkwk jadi terhura moga lancar usaha
807,"baru pertm kali order , brng nya lengkap semua , dan bgus bnget , pelanggan ku suka smua , , pengiriman nya cpt , dan pengemasan nya super rapi dan aman , sukses trus yah kak , , prthnkn kualitas brng nya , , , , , , , , next order lagi , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,",1.0,baru pertm kali order brng nya lengkap semua dan bgus bnget langgan ku suka semua kirim nya cepat dan emas nya super rapi dan aman sukses terus yah kak prthnkn kualitas brng nya next order lagi
